,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
095o0KebfpAF11Y6ISnZIP,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Feel the Rush - Original Mix,2,Stratil,Unit of Matter,https://i.scdn.co/image/ab67616d0000b2734dd11464ea904e389fb501c3,['trance mexicano'],3,0.597,0.832,2,-8.036,1,0.0465,0.00053,0.833,0.103,0.153,134.998,436062,4,psytrance
2YAOaQBRAohws43v0XNesy,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Wild Visions,7,X-side,Wild Visions,https://i.scdn.co/image/ab67616d0000b273fc7738bf9111474f3305965b,['trance mexicano'],11,0.533,0.992,4,-4.874,0,0.0738,3.14e-05,0.772,0.412,0.311,147.99,420000,4,psytrance
1LboZXpXVZt7GpFdBN83l9,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Trip The Faak Out,15,Mr. Hyde,Trip The Faak Out,https://i.scdn.co/image/ab67616d0000b273df4a981169e57a79bc0c4540,['trance mexicano'],31,0.611,0.904,2,-7.977,1,0.113,0.0796,0.893,0.207,0.235,140.024,445179,4,psytrance
1GkQ3b3BnTRdhfkV3eDPe5,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Ear God,3,Krunch,Devotion,https://i.scdn.co/image/ab67616d0000b273ee838e2035212d7d91959051,['full on'],12,0.544,0.814,10,-8.227,0,0.0565,0.0117,0.67,0.0853,0.038,142.006,515625,4,psytrance
1pL1Tao863zJncySySdkq5,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Airglow - Zonka Remix,0,Unseen Dimensions,Infinitely Paradise,https://i.scdn.co/image/ab67616d0000b273a2ebb65f032636251e11f4bb,['progressive psytrance'],29,0.581,0.961,10,-6.562,0,0.0986,0.00899,0.792,0.0603,0.526,136.017,440919,4,psytrance
5Sfq0EqjwAVitJUbYxLG02,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Trick or Cheat,1,Cylon,Planetarivm,https://i.scdn.co/image/ab67616d0000b273e67dffc732a3b50a8b9fb203,[],7,0.595,0.995,0,-6.249,1,0.0683,0.000118,0.871,0.511,0.218,142.998,456503,4,psytrance
2649XgvoNudjrRumLmqAw0,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,"Nutz - Audiophonic, Vertigo Remix",18,Morten Granau,"Nutz (Audiophonic, Vertigo Remix)",https://i.scdn.co/image/ab67616d0000b2733bdeee9e1cd8473e0c524722,"['progressive psytrance', 'psychedelic trance']",46,0.705,0.791,0,-8.468,1,0.115,0.00386,0.86,0.354,0.231,133.955,305376,4,psytrance
2FRIHk2HLLGLCgCVa7GJ4W,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Nueral Damage,2,Nobody Knows,Nueral Damage,https://i.scdn.co/image/ab67616d0000b27370658a8282e53430ab7efbca,[],6,0.631,0.867,8,-5.691,1,0.0642,0.000987,0.82,0.0824,0.47,145.007,350897,4,psytrance
1W671dxP7LRpoUe7iV9JPK,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Your Own Mind - Original Mix,15,Audiophonic,Your Own Mind,https://i.scdn.co/image/ab67616d0000b273ac9798c66bb26be7d7331c6a,['trance mexicano'],17,0.462,0.87,10,-8.033,0,0.0588,0.0159,0.781,0.112,0.131,136.033,448235,4,psytrance
5DGdl36vdpVpdVZJXgve2M,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,The Fusion,5,Team Energy,The Fusion,https://i.scdn.co/image/ab67616d0000b2738516a19b44798560001ad6ce,['trance mexicano'],3,0.623,0.865,2,-8.746,1,0.0918,0.00586,0.812,0.134,0.504,147.026,460204,4,psytrance
3dxZxVpFZgczKcy5LmGcVV,https://open.spotify.com/playlist/5cvqU7HabtQ1eZU2GsGtpg?si=48f3740521f6483e,Psytrance and Progressive Trance Mexico,Infected,2,Mr. Hyde,Infected,https://i.scdn.co/image/ab67616d0000b273fd232a564cfcb64a49db184f,['trance mexicano'],31,0.751,0.843,11,-7.923,0,0.0853,0.0025,0.439,0.354,0.359,138.024,382609,4,psytrance
