,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
09AC58m9iiVc2EkWwXIIBx,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Na Le - Coming Soon!!! Remix,41,Omiki,Na Le (Coming Soon!!! Remix),https://i.scdn.co/image/ab67616d0000b273c38c6571f45631905b7141e3,"['progressive psytrance', 'psychedelic trance']",46,0.59,0.945,0,-5.223,1,0.0993,0.00226,0.593,0.184,0.225,139.985,202286,4,psytrance
6zrzSH0FpXSD5NPkvX7YYD,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Int3rnet Fr1ends,34,Konaefiz,Int3rnet Fr1ends,https://i.scdn.co/image/ab67616d0000b273861775474ab037184fde4984,['trance brasileiro'],27,0.766,0.868,0,-6.0,1,0.347,0.0122,0.387,0.212,0.323,143.042,250070,4,psytrance
3sHDHHKbdQPADaejmZp1oP,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Stuck In My Head,41,Trip-Tamine,Stuck In My Head,https://i.scdn.co/image/ab67616d0000b273e0f6b8c411b219f7a78be55d,[],32,0.842,0.927,9,-6.01,1,0.153,0.0314,0.595,0.0807,0.759,145.025,270629,4,psytrance
2TmUNRAD9FDWdPmVReFnaO,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Like An Echo,22,Djapatox,Like An Echo,https://i.scdn.co/image/ab67616d0000b2730a26b92b3d31b0e1e441d931,['german trance'],30,0.847,0.606,1,-7.926,0,0.1,0.00823,0.306,0.097,0.139,142.015,318857,4,psytrance
37eQ13yBg842gYEz6sat92,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Vibes,33,CR3WFX,Vibes,https://i.scdn.co/image/ab67616d0000b273f59c0ad26c689c65a332ae15,[],30,0.714,0.563,11,-9.719,0,0.153,0.0276,0.198,0.0784,0.231,144.083,289418,4,psytrance
5FM2LQo6zItfKqSPmDluYO,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Obsession,23,Jacob,Obsession,https://i.scdn.co/image/ab67616d0000b273636e7c524f0533ca955c88a7,['trance brasileiro'],36,0.81,0.589,6,-7.858,0,0.0651,0.263,0.73,0.113,0.204,140.044,267429,4,psytrance
2JGXIPceyAR7x4oqxvyvlT,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Boom Shakalaka,42,Gonzi,Boom Shakalaka,https://i.scdn.co/image/ab67616d0000b273c4544600ce6ece8de070ae3b,['italian trance'],37,0.784,0.804,9,-4.978,1,0.0497,0.0517,0.188,0.374,0.914,145.023,207310,4,psytrance
01GdyLadgi771wPD22jmob,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Right For You,29,Strong Bass,Right For You,https://i.scdn.co/image/ab67616d0000b2733a013a39fe92053ad8bdf876,[],19,0.615,0.861,6,-5.388,0,0.0535,0.00127,0.739,0.242,0.27,141.995,283944,4,psytrance
6ShcmN8c6rQjA27t0X8MBB,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Sleep Talking,35,Synergetic Emotion,Sleep Talking,https://i.scdn.co/image/ab67616d0000b273e7442c37eedbd110910e75f3,['trance mexicano'],34,0.674,0.684,1,-8.168,1,0.0401,0.00922,0.532,0.11,0.149,140.014,281143,4,psytrance
21mFLn6cxWaqt8gyLl0URX,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Next Level,34,Kova,Next Level,https://i.scdn.co/image/ab67616d0000b273b34c60ca84603d48ef34a9ea,['trance brasileiro'],35,0.802,0.818,7,-6.008,1,0.208,0.00195,0.117,0.535,0.488,145.057,230143,4,psytrance
79hV3TC015o0MCmFlJHuNe,https://open.spotify.com/playlist/313gm2OI6NXUHY4OIJ57ea?si=2854d8bcd27a4949,Psytrance,Drug From God,35,Gonzi,Drug From God,https://i.scdn.co/image/ab67616d0000b273ccd971582e697b9208b7e92e,['italian trance'],37,0.676,0.841,2,-5.56,1,0.0781,0.0036,0.828,0.108,0.474,145.021,263063,4,psytrance
