,playlist_url,playlist_name,track_name,track_popularity,artist_name,album,album_cover,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
3K13dELjYIrO8we7e7L5zd,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Automatic,0,SOLESDIN,"The Groove Cruise, Vol. 1",https://i.scdn.co/image/ab67616d0000b273b02309931bef52b8b437053d,[],1,0.78,0.909,11,-6.399,0,0.149,0.00161,0.00428,0.0967,0.598,124.977,203520,4,techhouse
6mhSvh30CoRKCptLap0gJg,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,In My Voice,0,Davide Mazzilli,In My Voice,https://i.scdn.co/image/ab67616d0000b2736cca465ea8ecc079d0233c3f,['italian tech house'],20,0.802,0.853,0,-7.889,1,0.0573,0.00702,0.868,0.0472,0.802,125.005,376380,4,techhouse
2TPfo8Bs6qpiwNtoe2QQlK,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Free Ya,0,SNBRN,Solé,https://i.scdn.co/image/ab67616d0000b27391e5df759c2fe3f41c86cc9a,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'progressive house', 'tropical house']",52,0.797,0.75,2,-5.155,1,0.0641,0.00738,0.914,0.0789,0.549,125.01,257280,4,techhouse
0NchMyqFUvLM2f7xWWHcfh,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Gravity - MI Dub,24,Lee Foss,Gravity,https://i.scdn.co/image/ab67616d0000b2732a325a228cc7dc3ef20dd7bd,"['bass house', 'deep disco house', 'house']",53,0.802,0.894,2,-6.455,1,0.0512,0.000631,0.813,0.0346,0.89,126.028,322024,4,techhouse
6D7Gyou3QHMBBQ0dKxY5P0,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Wiggle,38,Cloonee,Gucci Suit,https://i.scdn.co/image/ab67616d0000b273ddc2205a7e9c016f70f125e1,[],56,0.86,0.445,9,-9.368,1,0.081,0.00482,0.874,0.105,0.778,127.026,227837,4,techhouse
08duCIw0fzB7s5fTJQLAA8,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Oh the No,23,Kyle Watson,Oh the No,https://i.scdn.co/image/ab67616d0000b2737bb01377054718ce5c159cfb,"['bass house', 'electro house', 'fidget house', 'house']",49,0.837,0.582,6,-9.135,0,0.0629,0.0407,0.844,0.0956,0.338,124.002,226260,4,techhouse
33tsAfmfQNy0XucWVnzMqc,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Sun Is Shining - King Topher & Kevin Aleksander Remix,13,Lost Frequencies,Sun Is Shining (Remixes),https://i.scdn.co/image/ab67616d0000b273ece289ae58f20c713641e00e,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",77,0.767,0.965,1,-3.366,1,0.095,0.0121,0.0382,0.106,0.606,124.985,206116,4,techhouse
3NtlZBjTJNggbfNFzTw0z7,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Purple Hat - KC Lights Remix,31,Sofi Tukker,Purple Hat (KC Lights Remix),https://i.scdn.co/image/ab67616d0000b2732af3fbbb1d662a93e10c8001,[],68,0.821,0.896,6,-6.096,0,0.0775,0.00506,0.00181,0.347,0.861,124.998,209959,4,techhouse
1PmDAHkwG2gNdzMthgN4CM,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,Shake It,26,Billy Kenny,Shake It,https://i.scdn.co/image/ab67616d0000b273ad99286e4d7775c2bef69ac9,['bass house'],31,0.816,0.896,1,-4.36,1,0.0652,0.0311,0.484,0.117,0.435,125.0,254026,4,techhouse
3tluCtX0oiHrNlRoTGz3HL,https://open.spotify.com/playlist/7AUqarp6W3pf0tVFrRvzZw?si=034a73f02fb8447e,Dirtybird Players,ALL GOOD,13,DONT BLINK,ALL GOOD,https://i.scdn.co/image/ab67616d0000b273e436d1b49ff12275e8288a18,"['bass house', 'german tech house', 'house']",38,0.758,0.967,2,-4.895,1,0.044,0.00104,0.874,0.0653,0.899,124.99,211200,4,techhouse
